old_time,date,country,cases,month,time,time_yr,time_14
2015.576318,2015/7/31,Singapore,1145,7,942,576,577
2015.661191,2015/8/31,Singapore,1034,8,973,607,608
2015.743326,2015/9/30,Singapore,1063,9,1003,637,638
2015.8282,2015/10/31,Singapore,1066,10,1034,668,669
2015.910335,2015/11/30,Singapore,1121,11,1064,698,699
2015.995209,2015/12/31,Singapore,1366,12,1095,729,730
2016.080082,2016/1/31,Singapore,2596,1,1126,760,761
2016.15948,2016/2/29,Singapore,1974,2,1155,789,790
2016.244353,2016/3/31,Singapore,1522,3,1186,820,821
2016.326489,2016/4/30,Singapore,942,4,1216,850,851
2016.411362,2016/5/31,Singapore,899,5,1247,881,882
2016.493498,2016/6/30,Singapore,912,6,1277,911,912
2016.578371,2016/7/31,Singapore,1002,7,1308,942,943
2016.663244,2016/8/31,Singapore,1118,8,1339,973,974
2016.74538,2016/9/30,Singapore,670,9,1369,1003,1004
2016.830253,2016/10/31,Singapore,407,10,1400,1034,1035
2016.912389,2016/11/30,Singapore,319,11,1430,1064,1065
2016.997262,2016/12/31,Singapore,312,12,1461,1095,1096
2017.082136,2017/1/31,Singapore,335,1,1492,1126,1127
2017.158795,2017/2/28,Singapore,235,2,1520,1154,1155
2017.243669,2017/3/31,Singapore,166,3,1551,1185,1186
2017.325804,2017/4/30,Singapore,169,4,1581,1215,1216
2017.410678,2017/5/31,Singapore,229,5,1612,1246,1247
2017.492813,2017/6/30,Singapore,304,6,1642,1276,1277
2017.577687,2017/7/31,Singapore,257,7,1673,1307,1308
2017.66256,2017/8/31,Singapore,227,8,1704,1338,1339
2017.744695,2017/9/30,Singapore,201,9,1734,1368,1369
2017.829569,2017/10/31,Singapore,272,10,1765,1399,1400
2017.911704,2017/11/30,Singapore,176,11,1795,1429,1430
2017.996578,2017/12/31,Singapore,218,12,1826,1460,1461
2018.081451,2018/1/31,Singapore,249,1,1857,1491,1492
2018.158111,2018/2/28,Singapore,157,2,1885,1519,1520
2018.242984,2018/3/31,Singapore,137,3,1916,1550,1551
2018.32512,2018/4/30,Singapore,202,4,1946,1580,1581
2018.409993,2018/5/31,Singapore,262,5,1977,1611,1612
2018.492129,2018/6/30,Singapore,264,6,2007,1641,1642
2018.577002,2018/7/31,Singapore,250,7,2038,1672,1673
2018.661875,2018/8/31,Singapore,245,8,2069,1703,1704
2018.744011,2018/9/30,Singapore,228,9,2099,1733,1734
2018.828884,2018/10/31,Singapore,317,10,2130,1764,1765
2018.91102,2018/11/30,Singapore,355,11,2160,1794,1795
2018.995893,2018/12/31,Singapore,351,12,2191,1825,1826
2019.080767,2019/1/31,Singapore,777,1,2222,1856,1857
2019.157426,2019/2/28,Singapore,555,2,2250,1884,1885
2019.2423,2019/3/31,Singapore,440,3,2281,1915,1916
2019.324435,2019/4/30,Singapore,525,4,2311,1945,1946
2019.409309,2019/5/31,Singapore,1379,5,2342,1976,1977
2019.491444,2019/6/30,Singapore,1800,6,2372,2006,2007
2019.576318,2019/7/31,Singapore,3113,7,2403,2037,2038
2019.661191,2019/8/31,Singapore,1937,8,2434,2068,2069
2019.743326,2019/9/30,Singapore,1210,9,2464,2098,2099
2019.8282,2019/10/31,Singapore,1264,10,2495,2129,2130
2019.910335,2019/11/30,Singapore,1335,11,2525,2159,2160
2019.995209,2019/12/31,Singapore,1350,12,2556,2190,2191
2014.081451,2014/1/31,Sri Lanka,3610,1,396,30,31
2014.158111,2014/2/28,Sri Lanka,2011,2,424,58,59
2014.242984,2014/3/31,Sri Lanka,1648,3,455,89,90
2014.32512,2014/4/30,Sri Lanka,1682,4,485,119,120
2014.409993,2014/5/31,Sri Lanka,4292,5,516,150,151
2014.492129,2014/6/30,Sri Lanka,6736,6,546,180,181
2014.577002,2014/7/31,Sri Lanka,5721,7,577,211,212
2014.661875,2014/8/31,Sri Lanka,4022,8,608,242,243
2014.744011,2014/9/30,Sri Lanka,2640,9,638,272,273
2014.828884,2014/10/31,Sri Lanka,4297,10,669,303,304
2014.91102,2014/11/30,Sri Lanka,5452,11,699,333,334
2014.995893,2014/12/31,Sri Lanka,5391,12,730,364,365
2015.080767,2015/1/31,Sri Lanka,6345,1,761,395,396
2015.157426,2015/2/28,Sri Lanka,3731,2,789,423,424
2015.2423,2015/3/31,Sri Lanka,1967,3,820,454,455
2015.324435,2015/4/30,Sri Lanka,1308,4,850,484,485
2015.409309,2015/5/31,Sri Lanka,1632,5,881,515,516
2015.491444,2015/6/30,Sri Lanka,1493,6,911,545,546
2015.576318,2015/7/31,Sri Lanka,2125,7,942,576,577
2015.661191,2015/8/31,Sri Lanka,1605,8,973,607,608
2015.743326,2015/9/30,Sri Lanka,1099,9,1003,637,638
2015.8282,2015/10/31,Sri Lanka,2074,10,1034,668,669
2015.910335,2015/11/30,Sri Lanka,2814,11,1064,698,699
2015.995209,2015/12/31,Sri Lanka,3776,12,1095,729,730
2016.080082,2016/1/31,Sri Lanka,6694,1,1126,760,761
2016.15948,2016/2/29,Sri Lanka,4439,2,1155,789,790
2016.244353,2016/3/31,Sri Lanka,2696,3,1186,820,821
2016.326489,2016/4/30,Sri Lanka,2832,4,1216,850,851
2016.411362,2016/5/31,Sri Lanka,2422,5,1247,881,882
2016.493498,2016/6/30,Sri Lanka,4731,6,1277,911,912
2016.578371,2016/7/31,Sri Lanka,10722,7,1308,942,943
2016.663244,2016/8/31,Sri Lanka,4873,8,1339,973,974
2016.74538,2016/9/30,Sri Lanka,3622,9,1369,1003,1004
2016.830253,2016/10/31,Sri Lanka,2186,10,1400,1034,1035
2016.912389,2016/11/30,Sri Lanka,2269,11,1430,1064,1065
2016.997262,2016/12/31,Sri Lanka,8247,12,1461,1095,1096
2017.082136,2017/1/31,Sri Lanka,10902,1,1492,1126,1127
2017.158795,2017/2/28,Sri Lanka,8720,2,1520,1154,1155
2017.243669,2017/3/31,Sri Lanka,13528,3,1551,1185,1186
2017.325804,2017/4/30,Sri Lanka,12467,4,1581,1215,1216
2017.410678,2017/5/31,Sri Lanka,15882,5,1612,1246,1247
2017.492813,2017/6/30,Sri Lanka,25259,6,1642,1276,1277
2017.577687,2017/7/31,Sri Lanka,40982,7,1673,1307,1308
2017.66256,2017/8/31,Sri Lanka,22183,8,1704,1338,1339
2017.744695,2017/9/30,Sri Lanka,9462,9,1734,1368,1369
2017.829569,2017/10/31,Sri Lanka,6583,10,1765,1399,1400
2017.911704,2017/11/30,Sri Lanka,8825,11,1795,1429,1430
2017.996578,2017/12/31,Sri Lanka,10711,12,1826,1460,1461
2018.081451,2018/1/31,Sri Lanka,7278,1,1857,1491,1492
2018.158111,2018/2/28,Sri Lanka,4490,2,1885,1519,1520
2018.242984,2018/3/31,Sri Lanka,3380,3,1916,1550,1551
2018.32512,2018/4/30,Sri Lanka,2618,4,1946,1580,1581
2018.409993,2018/5/31,Sri Lanka,3560,5,1977,1611,1612
2018.492129,2018/6/30,Sri Lanka,5513,6,2007,1641,1642
2018.577002,2018/7/31,Sri Lanka,6455,7,2038,1672,1673
2018.661875,2018/8/31,Sri Lanka,4293,8,2069,1703,1704
2018.744011,2018/9/30,Sri Lanka,2049,9,2099,1733,1734
2018.828884,2018/10/31,Sri Lanka,1905,10,2130,1764,1765
2018.91102,2018/11/30,Sri Lanka,4537,11,2160,1794,1795
2018.995893,2018/12/31,Sri Lanka,5581,12,2191,1825,1826
2019.080767,2019/1/31,Sri Lanka,5580,1,2222,1856,1857
2019.157426,2019/2/28,Sri Lanka,3736,2,2250,1884,1885
2019.2423,2019/3/31,Sri Lanka,3832,3,2281,1915,1916
2019.324435,2019/4/30,Sri Lanka,2970,4,2311,1945,1946
2019.409309,2019/5/31,Sri Lanka,4260,5,2342,1976,1977
2019.491444,2019/6/30,Sri Lanka,6019,6,2372,2006,2007
2019.576318,2019/7/31,Sri Lanka,8897,7,2403,2037,2038
2019.661191,2019/8/31,Sri Lanka,9546,8,2434,2068,2069
2019.743326,2019/9/30,Sri Lanka,7307,9,2464,2098,2099
2019.8282,2019/10/31,Sri Lanka,11573,10,2495,2129,2130
2019.910335,2019/11/30,Sri Lanka,21769,11,2525,2159,2160
2019.995209,2019/12/31,Sri Lanka,16287,12,2556,2190,2191
2014.081451,2014/1/31,Thailand,1748,1,396,30,31
2014.158111,2014/2/28,Thailand,1528,2,424,58,59
2014.242984,2014/3/31,Thailand,1672,3,455,89,90
2014.32512,2014/4/30,Thailand,1382,4,485,119,120
2014.409993,2014/5/31,Thailand,2474,5,516,150,151
2014.492129,2014/6/30,Thailand,4357,6,546,180,181
2014.577002,2014/7/31,Thailand,5911,7,577,211,212
2014.661875,2014/8/31,Thailand,5751,8,608,242,243
2014.744011,2014/9/30,Thailand,4845,9,638,272,273
2014.828884,2014/10/31,Thailand,4326,10,669,303,304
2014.91102,2014/11/30,Thailand,4229,11,699,333,334
2014.995893,2014/12/31,Thailand,2895,12,730,364,365
2015.080767,2015/1/31,Thailand,2639,1,761,395,396
2015.157426,2015/2/28,Thailand,2183,2,789,423,424
2015.2423,2015/3/31,Thailand,2716,3,820,454,455
2015.324435,2015/4/30,Thailand,3431,4,850,484,485
2015.409309,2015/5/31,Thailand,8065,5,881,515,516
2015.491444,2015/6/30,Thailand,12913,6,911,545,546
2015.576318,2015/7/31,Thailand,17735,7,942,576,577
2015.661191,2015/8/31,Thailand,21852,8,973,607,608
2015.743326,2015/9/30,Thailand,21181,9,1003,637,638
2015.8282,2015/10/31,Thailand,18058,10,1034,668,669
2015.910335,2015/11/30,Thailand,23472,11,1064,698,699
2015.995209,2015/12/31,Thailand,10707,12,1095,729,730
2016.080082,2016/1/31,Thailand,7068,1,1126,760,761
2016.15948,2016/2/29,Thailand,4060,2,1155,789,790
2016.244353,2016/3/31,Thailand,3712,3,1186,820,821
2016.326489,2016/4/30,Thailand,2152,4,1216,850,851
2016.411362,2016/5/31,Thailand,1981,5,1247,881,882
2016.493498,2016/6/30,Thailand,3741,6,1277,911,912
2016.578371,2016/7/31,Thailand,7491,7,1308,942,943
2016.663244,2016/8/31,Thailand,10258,8,1339,973,974
2016.74538,2016/9/30,Thailand,7995,9,1369,1003,1004
2016.830253,2016/10/31,Thailand,6336,10,1400,1034,1035
2016.912389,2016/11/30,Thailand,5253,11,1430,1064,1065
2016.997262,2016/12/31,Thailand,3884,12,1461,1095,1096
2017.082136,2017/1/31,Thailand,3425,1,1492,1126,1127
2017.158795,2017/2/28,Thailand,2477,2,1520,1154,1155
2017.243669,2017/3/31,Thailand,2158,3,1551,1185,1186
2017.325804,2017/4/30,Thailand,2140,4,1581,1215,1216
2017.410678,2017/5/31,Thailand,3771,5,1612,1246,1247
2017.492813,2017/6/30,Thailand,7259,6,1642,1276,1277
2017.577687,2017/7/31,Thailand,8581,7,1673,1307,1308
2017.66256,2017/8/31,Thailand,7708,8,1704,1338,1339
2017.744695,2017/9/30,Thailand,5121,9,1734,1368,1369
2017.829569,2017/10/31,Thailand,4167,10,1765,1399,1400
2017.911704,2017/11/30,Thailand,4179,11,1795,1429,1430
2017.996578,2017/12/31,Thailand,2975,12,1826,1460,1461
2018.081451,2018/1/31,Thailand,2240,1,1857,1491,1492
2018.158111,2018/2/28,Thailand,1991,2,1885,1519,1520
2018.242984,2018/3/31,Thailand,2599,3,1916,1550,1551
2018.32512,2018/4/30,Thailand,3100,4,1946,1580,1581
2018.409993,2018/5/31,Thailand,7293,5,1977,1611,1612
2018.492129,2018/6/30,Thailand,13636,6,2007,1641,1642
2018.577002,2018/7/31,Thailand,14114,7,2038,1672,1673
2018.661875,2018/8/31,Thailand,12408,8,2069,1703,1704
2018.744011,2018/9/30,Thailand,9042,9,2099,1733,1734
2018.828884,2018/10/31,Thailand,7527,10,2130,1764,1765
2018.91102,2018/11/30,Thailand,7247,11,2160,1794,1795
2018.995893,2018/12/31,Thailand,5725,12,2191,1825,1826
2019.080767,2019/1/31,Thailand,5797,1,2222,1856,1857
2019.157426,2019/2/28,Thailand,4984,2,2250,1884,1885
2019.2423,2019/3/31,Thailand,5369,3,2281,1915,1916
2019.324435,2019/4/30,Thailand,4931,4,2311,1945,1946
2019.409309,2019/5/31,Thailand,8350,5,2342,1976,1977
2019.491444,2019/6/30,Thailand,18697,6,2372,2006,2007
2019.576318,2019/7/31,Thailand,22413,7,2403,2037,2038
2019.661191,2019/8/31,Thailand,18209,8,2434,2068,2069
2019.743326,2019/9/30,Thailand,14367,9,2464,2098,2099
2019.8282,2019/10/31,Thailand,12848,10,2495,2129,2130
2019.910335,2019/11/30,Thailand,10418,11,2525,2159,2160
2019.995209,2019/12/31,Thailand,4774,12,2556,2190,2191
2014.081451,2014/1/31,Venezuela,9123,1,396,30,31
2014.158111,2014/2/28,Venezuela,5669,2,424,58,59
2014.242984,2014/3/31,Venezuela,3999,3,455,89,90
2014.32512,2014/4/30,Venezuela,2922,4,485,119,120
2014.409993,2014/5/31,Venezuela,2395,5,516,150,151
2014.492129,2014/6/30,Venezuela,4310,6,546,180,181
2014.577002,2014/7/31,Venezuela,6456,7,577,211,212
2014.661875,2014/8/31,Venezuela,8679,8,608,242,243
2014.744011,2014/9/30,Venezuela,14132,9,638,272,273
2014.828884,2014/10/31,Venezuela,16716,10,669,303,304
2014.91102,2014/11/30,Venezuela,597,11,699,333,334
2014.995893,2014/12/31,Venezuela,12510,12,730,364,365
2015.080767,2015/1/31,Venezuela,8230,1,761,395,396
2015.157426,2015/2/28,Venezuela,5245,2,789,423,424
2015.2423,2015/3/31,Venezuela,3029,3,820,454,455
2015.324435,2015/4/30,Venezuela,2065,4,850,484,485
2015.409309,2015/5/31,Venezuela,1848,5,881,515,516
2015.491444,2015/6/30,Venezuela,2950,6,911,545,546
2015.576318,2015/7/31,Venezuela,3822,7,942,576,577
2015.661191,2015/8/31,Venezuela,4647,8,973,607,608
2015.743326,2015/9/30,Venezuela,7203,9,1003,637,638
2015.8282,2015/10/31,Venezuela,8506,10,1034,668,669
2015.910335,2015/11/30,Venezuela,401,11,1064,698,699
2015.995209,2015/12/31,Venezuela,6206,12,1095,729,730
2016.080082,2016/1/31,Venezuela,8044,1,1126,760,761
2016.15948,2016/2/29,Venezuela,5527,2,1155,789,790
2016.244353,2016/3/31,Venezuela,2765,3,1186,820,821
2016.326489,2016/4/30,Venezuela,1914,4,1216,850,851
2016.411362,2016/5/31,Venezuela,2006,5,1247,881,882
2016.493498,2016/6/30,Venezuela,2295,6,1277,911,912
2016.578371,2016/7/31,Venezuela,1893,7,1308,942,943
2016.663244,2016/8/31,Venezuela,1320,8,1339,973,974
2016.74538,2016/9/30,Venezuela,979,9,1369,1003,1004
2016.830253,2016/10/31,Venezuela,1003,10,1400,1034,1035
2016.912389,2016/11/30,Venezuela,914,11,1430,1064,1065
2016.997262,2016/12/31,Venezuela,608,12,1461,1095,1096
2017.082136,2017/1/31,Venezuela,717,1,1492,1126,1127
2017.158795,2017/2/28,Venezuela,720,2,1520,1154,1155
2017.243669,2017/3/31,Venezuela,826,3,1551,1185,1186
2017.325804,2017/4/30,Venezuela,511,4,1581,1215,1216
2017.410678,2017/5/31,Venezuela,675,5,1612,1246,1247
2017.492813,2017/6/30,Venezuela,791,6,1642,1276,1277
2017.577687,2017/7/31,Venezuela,738,7,1673,1307,1308
2017.66256,2017/8/31,Venezuela,851,8,1704,1338,1339
2017.744695,2017/9/30,Venezuela,950,9,1734,1368,1369
2017.829569,2017/10/31,Venezuela,801,10,1765,1399,1400
2017.911704,2017/11/30,Venezuela,629,11,1795,1429,1430
2017.996578,2017/12/31,Venezuela,463,12,1826,1460,1461
2018.081451,2018/1/31,Venezuela,754,1,1857,1491,1492
2018.158111,2018/2/28,Venezuela,980,2,1885,1519,1520
2018.242984,2018/3/31,Venezuela,937,3,1916,1550,1551
2018.32512,2018/4/30,Venezuela,703,4,1946,1580,1581
2018.409993,2018/5/31,Venezuela,774,5,1977,1611,1612
2018.492129,2018/6/30,Venezuela,945,6,2007,1641,1642
2018.577002,2018/7/31,Venezuela,1242,7,2038,1672,1673
2018.661875,2018/8/31,Venezuela,1358,8,2069,1703,1704
2018.744011,2018/9/30,Venezuela,3307,9,2099,1733,1734
2018.828884,2018/10/31,Venezuela,3544,10,2130,1764,1765
2018.91102,2018/11/30,Venezuela,3059,11,2160,1794,1795
2018.995893,2018/12/31,Venezuela,1638,12,2191,1825,1826
2019.080767,2019/1/31,Venezuela,1385,1,2222,1856,1857
2019.157426,2019/2/28,Venezuela,1000,2,2250,1884,1885
2019.2423,2019/3/31,Venezuela,606,3,2281,1915,1916
2019.324435,2019/4/30,Venezuela,503,4,2311,1945,1946
2019.409309,2019/5/31,Venezuela,905,5,2342,1976,1977
2019.491444,2019/6/30,Venezuela,1274,6,2372,2006,2007
2019.576318,2019/7/31,Venezuela,1545,7,2403,2037,2038
2019.661191,2019/8/31,Venezuela,1780,8,2434,2068,2069
2019.743326,2019/9/30,Venezuela,1974,9,2464,2098,2099
2019.8282,2019/10/31,Venezuela,1953,10,2495,2129,2130
2019.910335,2019/11/30,Venezuela,1736,11,2525,2159,2160
2019.995209,2019/12/31,Venezuela,1357,12,2556,2190,2191
2014.081451,2014/1/31,Vietnam,2370,1,396,30,31
2014.158111,2014/2/28,Vietnam,1411,2,424,58,59
2014.242984,2014/3/31,Vietnam,1242,3,455,89,90
2014.32512,2014/4/30,Vietnam,1242,4,485,119,120
2014.409993,2014/5/31,Vietnam,1354,5,516,150,151
2014.492129,2014/6/30,Vietnam,1354,6,546,180,181
2014.577002,2014/7/31,Vietnam,3555,7,577,211,212
2014.661875,2014/8/31,Vietnam,2540,8,608,242,243
2014.744011,2014/9/30,Vietnam,3217,9,638,272,273
2014.828884,2014/10/31,Vietnam,4712,10,669,303,304
2014.91102,2014/11/30,Vietnam,4712,11,699,333,334
2014.995893,2014/12/31,Vietnam,4430,12,730,364,365
2015.080767,2015/1/31,Vietnam,1623,1,761,395,396
2015.157426,2015/2/28,Vietnam,3640,2,789,423,424
2015.2423,2015/3/31,Vietnam,3564,3,820,454,455
2015.324435,2015/4/30,Vietnam,1731,4,850,484,485
2015.409309,2015/5/31,Vietnam,1983,5,881,515,516
2015.491444,2015/6/30,Vietnam,2377,6,911,545,546
2015.576318,2015/7/31,Vietnam,3794,7,942,576,577
2015.661191,2015/8/31,Vietnam,6298,8,973,607,608
2015.743326,2015/9/30,Vietnam,7783,9,1003,637,638
2015.8282,2015/10/31,Vietnam,18754,10,1034,668,669
2015.910335,2015/11/30,Vietnam,20910,11,1064,698,699
2015.995209,2015/12/31,Vietnam,17033,12,1095,729,730
2016.080082,2016/1/31,Vietnam,13086,1,1126,760,761
2016.15948,2016/2/29,Vietnam,3881,2,1155,789,790
2016.244353,2016/3/31,Vietnam,4575,3,1186,820,821
2016.326489,2016/4/30,Vietnam,3899,4,1216,850,851
2016.411362,2016/5/31,Vietnam,5973,5,1247,881,882
2016.493498,2016/6/30,Vietnam,5225,6,1277,911,912
2016.578371,2016/7/31,Vietnam,10318,7,1308,942,943
2016.663244,2016/8/31,Vietnam,16547,8,1339,973,974
2016.74538,2016/9/30,Vietnam,15700,9,1369,1003,1004
2016.830253,2016/10/31,Vietnam,16021,10,1400,1034,1035
2016.912389,2016/11/30,Vietnam,15629,11,1430,1064,1065
2016.997262,2016/12/31,Vietnam,11166,12,1461,1095,1096
2017.082136,2017/1/31,Vietnam,6565,1,1492,1126,1127
2017.158795,2017/2/28,Vietnam,5447,2,1520,1154,1155
2017.243669,2017/3/31,Vietnam,9434,3,1551,1185,1186
2017.325804,2017/4/30,Vietnam,10379,4,1581,1215,1216
2017.410678,2017/5/31,Vietnam,12127,5,1612,1246,1247
2017.492813,2017/6/30,Vietnam,16952,6,1642,1276,1277
2017.577687,2017/7/31,Vietnam,23654,7,1673,1307,1308
2017.66256,2017/8/31,Vietnam,28370,8,1704,1338,1339
2017.744695,2017/9/30,Vietnam,34329,9,1734,1368,1369
2017.829569,2017/10/31,Vietnam,17313,10,1765,1399,1400
2017.911704,2017/11/30,Vietnam,12602,11,1795,1429,1430
2017.996578,2017/12/31,Vietnam,5450,12,1826,1460,1461
2018.081451,2018/1/31,Vietnam,7044,1,1857,1491,1492
2018.158111,2018/2/28,Vietnam,3441,2,1885,1519,1520
2018.242984,2018/3/31,Vietnam,3452,3,1916,1550,1551
2018.32512,2018/4/30,Vietnam,3011,4,1946,1580,1581
2018.409993,2018/5/31,Vietnam,3573,5,1977,1611,1612
2018.492129,2018/6/30,Vietnam,7437,6,2007,1641,1642
2018.577002,2018/7/31,Vietnam,9417,7,2038,1672,1673
2018.661875,2018/8/31,Vietnam,16874,8,2069,1703,1704
2018.744011,2018/9/30,Vietnam,16894,9,2099,1733,1734
2018.828884,2018/10/31,Vietnam,20195,10,2130,1764,1765
2018.91102,2018/11/30,Vietnam,20195,11,2160,1794,1795
2018.995893,2018/12/31,Vietnam,12832,12,2191,1825,1826
2019.080767,2019/1/31,Vietnam,15540,1,2222,1856,1857
2019.157426,2019/2/28,Vietnam,22572,2,2250,1884,1885
2019.2423,2019/3/31,Vietnam,10562,3,2281,1915,1916
2019.324435,2019/4/30,Vietnam,9206,4,2311,1945,1946
2019.409309,2019/5/31,Vietnam,12611,5,2342,1976,1977
2019.491444,2019/6/30,Vietnam,35246,6,2372,2006,2007
2019.576318,2019/7/31,Vietnam,27514,7,2403,2037,2038
2019.661191,2019/8/31,Vietnam,34400,8,2434,2068,2069
2019.743326,2019/9/30,Vietnam,38160,9,2464,2098,2099
2019.8282,2019/10/31,Vietnam,36052,10,2495,2129,2130
2019.910335,2019/11/30,Vietnam,47261,11,2525,2159,2160
2019.995209,2019/12/31,Vietnam,31578,12,2556,2190,2191
